-0.171708718946615,-65.0119763421972,-1251.62860368257,2.98678722312329,128.867740715968,2857.38672463172,0,0
-0.246890390170003,-66.4145522843598,-1200.08970160021,3.13606214629455,132.084887906725,2766.89656073311,0.100200400801603,0.00114400114400114
-0.323642447036598,-67.7570294114249,-1146.57122356332,3.28895815700146,135.198205244294,2675.87894000712,0.200400801603206,0.00228800228800229
-0.4018948569151,-69.0371792441553,-1091.13689263153,3.44535614304798,138.20713306923,2584.41031631472,0.30060120240481,0.00343200343200343
-0.481575083348646,-70.2528479425258,-1033.85343524619,3.60513640209157,141.111199006478,2492.56679905468,0.400801603206413,0.00457600457600458
-0.562608154809744,-71.4019596575265,-974.790482670216,3.7681787505051,143.910017512739,2400.42406409723,0.501002004008016,0.00572000572000572
-0.644916785021407,-72.4825198027512,-914.020467563436,3.93436260359103,146.603289320697,2308.05726595539,0.601202404809619,0.00686400686400686
-0.72842145317125,-73.4926182285844,-851.618515957142,4.10356708444331,149.190800808767,2215.54095136003,0.701402805611222,0.00800800800800801
-0.81304050131431,-74.4304322073106,-787.662334765284,4.27567111562068,151.672423244792,2122.94897431882,0.801603206412826,0.00915200915200915
-0.898690226046298,-75.2942293150926,-722.232095004213,4.45055353946777,154.048111943794,2030.35441283116,0.901803607214429,0.0102960102960103
-0.985285016013464,-76.0823702222756,-655.410310932963,4.62809316968134,156.31790535124,1937.82948731039,1.00200400801603,0.0114400114400114
-1.07273742639712,-76.7933112487795,-587.281715314613,4.80816892882012,158.481923994533,1845.44548087392,1.10220440881764,0.0125840125840126
-1.16095829923475,-77.4256068793827,-517.933131016438,4.99065991133019,160.540369382929,1753.27266158142,1.20240480961924,0.0137280137280137
-1.2498568837412,-77.9779120498246,-447.453339126489,5.17544550386608,162.493522787139,1661.38020671839,1.30260521042084,0.0148720148720149
-1.33934096235934,-78.4489843068561,-375.932943827227,5.36240544831618,164.341743961633,1569.83612929723,1.40280561122244,0.016016016016016
-1.42931693097418,-78.8376858422396,-303.464234284043,5.55141994493511,166.085469769541,1478.70720672387,1.50300601202405,0.0171600171600172
-1.51968995934105,-79.1429853090257,-230.141043703372,5.74236973255781,167.725212727341,1388.05891192837,1.60320641282565,0.0183040183040183
-1.61036410567714,-79.3639595346964,-156.058605858332,5.93513618600237,169.261559480789,1297.95534681004,1.70340681362725,0.0194480194480194
-1.70124241406437,-79.4997950108561,-81.3134093339891,6.12960139055456,170.695169171993,1208.45917830113,1.80360721442886,0.0205920205920206
-1.79222708060712,-79.5497892683295,-6.00304961830436,6.3256482221819,172.026771812208,1119.63157699161,1.90380761523046,0.0217360217360217
-1.88321955083503,-79.5133520574552,69.7739205028781,6.52316043920691,173.257166482753,1031.53215840666,2.00400801603206,0.0228800228800229
-1.97412066867209,-79.3900063278434,145.918142258254,6.72202275106205,174.387219570299,944.218927086059,2.10420841683367,0.024024024024024
-2.06483078529856,-79.1793890992718,222.329603412423,6.92212088704467,175.417862853189,857.748223402185,2.20440881763527,0.0251680251680252
-2.1552499195792,-78.8812521033981,298.907791893065,7.1233416937198,176.350091604951,772.174673311657,2.30460921843687,0.0263120263120263
-2.24527784973648,-78.4954622650449,375.551850248901,7.32557317502723,177.184962571752,687.551140994627,2.40480961923848,0.0274560274560275
-2.33481427950836,-78.0220020230558,452.160730606126,7.52870459541389,177.923591955593,603.92868446201,2.50501002004008,0.0286000286000286
-2.42375896992858,-77.4609694448869,528.63334992852,7.73262650848176,178.567153317277,521.356514228042,2.60521042084168,0.0297440297440297
-2.51201184245908,-76.8125781750408,604.868745323378,7.93723086584984,179.11687543355,439.881954973671,2.70541082164329,0.0308880308880309
-2.59947313368855,-76.0771572345316,680.766229112546,8.14241103434286,179.574040131322,359.550410366948,2.80561122244489,0.032032032032032
-2.68604353284238,-75.2551505797066,756.225543359132,8.34806188766458,179.939980058857,280.405330971666,2.90581162324649,0.0331760331760332
-2.77162428491499,-74.3471165636669,831.147013735328,8.55407985796396,180.216076445513,202.488185318714,3.0060120240481,0.0343200343200343
-2.85611735682764,-73.3537271513146,905.431702313057,8.76036297021261,180.403756815635,125.838434111522,3.1062124248497,0.0354640354640355
-2.93942552910164,-72.2757669911613,978.981559099859,8.96681091095977,180.504492673812,50.4935076801694,3.2064128256513,0.0366080366080366
-3.02145256774573,-71.1141323267085,1051.69957210799,9.17332508562804,180.519797172931,-23.5112134590713,3.30661322645291,0.0377520377520378
-3.10210330447014,-69.8698297302108,1123.48991560726,9.37980863570216,180.451222759328,-96.1424147955237,3.40681362725451,0.0388960388960389
-3.18128379711477,-68.5439746359036,1194.25809636678,9.5861665132135,180.300358812196,-167.368860835978,3.50701402805611,0.04004004004004
-3.2589014385112,-67.137789747181,1263.91109771371,9.79230550938794,180.068829242897,-237.161404959564,3.60721442885772,0.0411840411840412
